artifact_content,artifact_encoding,artifact_name,artifact_sha256,artifact_size_bytes,atol,batch_size,benchmark_commit,cache_dtype,cann_version,case,detail,device,device_index,device_name,dtype,head_dim,inner_repeat,max_abs_k,max_abs_q,mean_us,msprof_op_names,msprof_sample_count,msprof_speedup_vs_baseline,msprof_task_max_us,msprof_task_mean_us,msprof_task_min_us,msprof_task_p50_us,n_tokens,num_k_heads,num_q_heads,num_vector_cores,p20_us,p50_us,p80_us,path,phase,python_version,q_rows,record_type,rope_dim,rounds,rtol,scope,seed,speedup_vs_baseline,status,torch_npu_version,torch_version,triton_version,variant,warmup
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m96,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,96,1,6,56,,,,normal,decode,3.11.10,96,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m97,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,97,1,6,56,,,,normal,decode,3.11.10,97,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m97,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,97,1,6,56,,,,normal,decode,3.11.10,97,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m98,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,98,1,6,56,,,,normal,decode,3.11.10,98,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m98,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,98,1,6,56,,,,normal,decode,3.11.10,98,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m99,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,99,1,6,56,,,,normal,decode,3.11.10,99,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m99,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,99,1,6,56,,,,normal,decode,3.11.10,99,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m100,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,100,1,6,56,,,,normal,decode,3.11.10,100,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m100,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,100,1,6,56,,,,normal,decode,3.11.10,100,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m101,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,101,1,6,56,,,,normal,decode,3.11.10,101,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m101,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,101,1,6,56,,,,normal,decode,3.11.10,101,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m102,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,102,1,6,56,,,,normal,decode,3.11.10,102,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m102,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,102,1,6,56,,,,normal,decode,3.11.10,102,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m103,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,103,1,6,56,,,,normal,decode,3.11.10,103,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m103,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,103,1,6,56,,,,normal,decode,3.11.10,103,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m104,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,104,1,6,56,,,,normal,decode,3.11.10,104,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m104,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,104,1,6,56,,,,normal,decode,3.11.10,104,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m105,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,105,1,6,56,,,,normal,decode,3.11.10,105,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m105,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,105,1,6,56,,,,normal,decode,3.11.10,105,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m106,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,106,1,6,56,,,,normal,decode,3.11.10,106,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m106,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,106,1,6,56,,,,normal,decode,3.11.10,106,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m107,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,107,1,6,56,,,,normal,decode,3.11.10,107,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m107,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,107,1,6,56,,,,normal,decode,3.11.10,107,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m108,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,108,1,6,56,,,,normal,decode,3.11.10,108,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m108,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,108,1,6,56,,,,normal,decode,3.11.10,108,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m109,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,109,1,6,56,,,,normal,decode,3.11.10,109,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m109,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,109,1,6,56,,,,normal,decode,3.11.10,109,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m110,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,110,1,6,56,,,,normal,decode,3.11.10,110,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m110,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,110,1,6,56,,,,normal,decode,3.11.10,110,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m111,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,111,1,6,56,,,,normal,decode,3.11.10,111,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m111,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,111,1,6,56,,,,normal,decode,3.11.10,111,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m112,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,112,1,6,56,,,,normal,decode,3.11.10,112,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m112,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,112,1,6,56,,,,normal,decode,3.11.10,112,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m113,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,113,1,6,56,,,,normal,decode,3.11.10,113,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m113,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,113,1,6,56,,,,normal,decode,3.11.10,113,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m114,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,114,1,6,56,,,,normal,decode,3.11.10,114,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m114,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,114,1,6,56,,,,normal,decode,3.11.10,114,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m115,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,115,1,6,56,,,,normal,decode,3.11.10,115,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m115,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,115,1,6,56,,,,normal,decode,3.11.10,115,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m116,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,116,1,6,56,,,,normal,decode,3.11.10,116,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m116,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,116,1,6,56,,,,normal,decode,3.11.10,116,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m117,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,117,1,6,56,,,,normal,decode,3.11.10,117,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m117,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,117,1,6,56,,,,normal,decode,3.11.10,117,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m118,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,118,1,6,56,,,,normal,decode,3.11.10,118,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m118,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,118,1,6,56,,,,normal,decode,3.11.10,118,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m119,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,119,1,6,56,,,,normal,decode,3.11.10,119,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m119,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,119,1,6,56,,,,normal,decode,3.11.10,119,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m120,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,120,1,6,56,,,,normal,decode,3.11.10,120,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m120,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,120,1,6,56,,,,normal,decode,3.11.10,120,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m121,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,121,1,6,56,,,,normal,decode,3.11.10,121,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m121,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,121,1,6,56,,,,normal,decode,3.11.10,121,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m122,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,122,1,6,56,,,,normal,decode,3.11.10,122,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m122,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,122,1,6,56,,,,normal,decode,3.11.10,122,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m123,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,123,1,6,56,,,,normal,decode,3.11.10,123,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m123,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,123,1,6,56,,,,normal,decode,3.11.10,123,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m124,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,124,1,6,56,,,,normal,decode,3.11.10,124,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m124,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,124,1,6,56,,,,normal,decode,3.11.10,124,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m125,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,125,1,6,56,,,,normal,decode,3.11.10,125,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m125,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,125,1,6,56,,,,normal,decode,3.11.10,125,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m126,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,126,1,6,56,,,,normal,decode,3.11.10,126,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m126,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,126,1,6,56,,,,normal,decode,3.11.10,126,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m127,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,127,1,6,56,,,,normal,decode,3.11.10,127,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m127,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,127,1,6,56,,,,normal,decode,3.11.10,127,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m128,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,128,1,6,56,,,,normal,decode,3.11.10,128,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,decode_m128,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,128,1,6,56,,,,normal,decode,3.11.10,128,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m128,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,128,1,6,56,,,,normal,prefill,3.11.10,128,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m128,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,128,1,6,56,,,,normal,prefill,3.11.10,128,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m256,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,256,1,6,56,,,,normal,prefill,3.11.10,256,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m256,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,256,1,6,56,,,,normal,prefill,3.11.10,256,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m448,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,448,1,6,56,,,,normal,prefill,3.11.10,448,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m448,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,448,1,6,56,,,,normal,prefill,3.11.10,448,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m449,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,449,1,6,56,,,,normal,prefill,3.11.10,449,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m449,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,449,1,6,56,,,,normal,prefill,3.11.10,449,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m512,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,512,1,6,56,,,,normal,prefill,3.11.10,512,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,baseline,
,,,,,0.02,0,8c9d13b5b61894648c4de97db73e17b80b52cd3e,float32,9.1.0,prefill_m512,,npu:5,5,Ascend950PR_957b,bfloat16,256,,0.0,0.0,,,,,,,,,512,1,6,56,,,,normal,prefill,3.11.10,512,correctness,64,,0.02,,20260814,,PASS,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,candidate,
