attention,baseline_cosine_similarity,baseline_host_prepare_submit_ms,baseline_max_abs_error,baseline_max_rel_error,baseline_mean_abs_error,baseline_nonfinite_count,baseline_sha256,baseline_vs_reference,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_cosine_similarity,candidate_host_prepare_submit_ms,candidate_max_abs_error,candidate_max_rel_error,candidate_mean_abs_error,candidate_nonfinite_count,candidate_sha256,candidate_vs_baseline,candidate_vs_reference,cann_version,capture_kv_lens,capture_q_lens,case,causal,device,device_index,device_name,draft_width,dtype,gqa_interleave,head_dim,kv_cache_stride,kv_length,length_pattern,m,max_q_len,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,pair_cosine_similarity,pair_max_abs_error,pair_max_rel_error,pair_mean_abs_error,pair_nonfinite_count,physical_pages,python_version,q_buffer_rows,q_stride,real_batch_size,record_type,runtime_kv_lens,runtime_q_lens,scheduled_batch_size,schema_version,seed,sink_dtype,softmax_scale,status,swa_left_window,table_width_mode,topology,torch_npu_version,torch_version,tp_size,triton_version,workspace_commit
swa,0.9999977350234985,0.0,0.00390625,34.77777862548828,0.00010889172699535266,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999977946281433,0.0,0.00390625,40.55555725097656,0.00010808790102601051,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m72_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,72,2,4096,28,1,6,56,64,0.9999994039535522,0.00390625,172.97183227539062,2.7928534109378234e-05,0.0,325,3.11.10,72,"[1536, 256, 1]",36,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",36,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,110.19222259521484,0.00010989140719175339,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.00390625,77.55309295654297,0.00010780104639707133,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m80_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,80,2,4096,28,1,6,56,64,0.9999994039535522,0.00390625,44.00529098510742,3.240781370550394e-05,0.0,361,3.11.10,80,"[1536, 256, 1]",40,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",40,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999978542327881,0.0,0.00390625,113.4000015258789,0.00010988591384375468,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.0078125,128.60000610351562,0.00010874378494918346,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m96_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,96,2,4096,28,1,6,56,64,0.9999995231628418,0.0078125,34.754188537597656,2.9456892661983147e-05,0.0,433,3.11.10,96,"[1536, 256, 1]",48,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",48,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
swa,0.9999980926513672,0.0,0.00390625,88.6246566772461,0.00010981019295286387,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999980330467224,0.0,0.00390625,193.52883911132812,0.00010839521564776078,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",swa_verify_d2_m112_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,2,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,112,2,4096,28,1,6,56,64,0.9999995827674866,0.00390625,29.799999237060547,2.9797030947520398e-05,0.0,505,3.11.10,112,"[1536, 256, 1]",56,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",56,1,20260829,float32,0.09119556747428784,PASS,511,compact,verify_d2,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974370002747,0.23698504082858562,0.0009765625,1.8053691387176514,4.8156613047467545e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.2395350020378828,0.0009765625,1.8053691387176514,4.8156613047467545e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,[4096],[3],full_verify_d3_m3_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,3,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,3,"[1536, 256, 1]",1,correctness,[4096],[3],1,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999973773956299,0.20314613357186317,0.0009765625,107.16470336914062,4.707729021902196e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.23117498494684696,0.0009765625,107.16470336914062,4.707729021902196e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096]","[3, 3]",full_verify_d3_m6_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,6,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,129,3.11.10,6,"[1536, 256, 1]",2,correctness,"[4096, 4096]","[3, 3]",2,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974370002747,0.23510493338108063,0.0009765625,102.80683898925781,4.695057941717096e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.23414590395987034,0.0009765625,102.80683898925781,4.695057941717096e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096]","[3, 3, 3, 3]",full_verify_d3_m12_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,12,3,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,257,3.11.10,12,"[1536, 256, 1]",4,correctness,"[4096, 4096, 4096, 4096]","[3, 3, 3, 3]",4,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974370002747,0.25299517437815666,0.0009765625,43.5523681640625,4.7740413720021024e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.3144738730043173,0.0009765625,43.5523681640625,4.7740413720021024e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m24_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,24,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,513,3.11.10,24,"[1536, 256, 1]",8,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3]",8,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974966049194,0.2947840839624405,0.0009765625,131.4654998779297,4.688234184868634e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.4228409379720688,0.0009765625,131.4654998779297,4.688234184868634e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m36_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,36,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,769,3.11.10,36,"[1536, 256, 1]",12,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",12,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999973773956299,0.3103238996118307,0.001953125,19.122699737548828,4.804473792319186e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.5241089966148138,0.001953125,19.122699737548828,4.804473792319186e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m48_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,48,3,4096,28,1,6,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,1025,3.11.10,48,"[1536, 256, 1]",16,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",16,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974370002747,0.3639119677245617,0.001953125,77.3448257446289,4.804261334356852e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,0.7199652027338743,0.001953125,77.3448257446289,4.804261334356852e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m72_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,72,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,1537,3.11.10,72,"[1536, 256, 1]",24,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",24,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974966049194,0.4056410398334265,0.0009765625,103.24921417236328,4.751678352477029e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.8095127996057272,0.0009765625,103.24921417236328,4.751678352477029e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m96_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,96,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,2049,3.11.10,96,"[1536, 256, 1]",32,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",32,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999973773956299,0.4705211613327265,0.0009765625,69.66292572021484,4.749418803839944e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.901591032743454,0.0009765625,69.66292572021484,4.749418803839944e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m108_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,108,3,4096,28,1,6,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,2305,3.11.10,108,"[1536, 256, 1]",36,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",36,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974966049194,0.47893007285892963,0.001953125,81.06977081298828,4.7518478822894394e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,1.0121290106326342,0.001953125,81.06977081298828,4.7518478822894394e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m120_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,120,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,2561,3.11.10,120,"[1536, 256, 1]",40,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",40,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
full,0.9999974370002747,0.5300887860357761,0.001953125,61.59394836425781,4.779957816936076e-05,0.0,c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec,True,ac9a68d9948de9b0cbab6667768624a6e030b587,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974370002747,1.2035949621349573,0.001953125,61.59394836425781,4.779957816936076e-05,0.0,0857977e3d02d3b7210d6e20efb055dfb35448c5bdcbfbadaf4d2c040af4fc36,True,True,9.1.0,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",full_verify_d3_m144_kv4096_uniform_compact_tp4,True,npu:5,5,Ascend950PR_957b,3,bfloat16,False,256,"[16384, 256, 256, 1]",4096,uniform,144,3,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,3073,3.11.10,144,"[1536, 256, 1]",48,correctness,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",48,1,20260829,float32,0.09119556747428784,PASS,,compact,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,4,3.2.0,ac9a68d9948de9b0cbab6667768624a6e030b587
